index,label,mean_mse,max_mse,mean_cos,min_cos,num_masked_patches,anomaly_score
1663,1,0.14375650882720947,0.32471129298210144,0.9185015559196472,0.8147872686386108,36,0.3142619997262955
1200,1,0.13133850693702698,0.35070833563804626,0.9258527159690857,0.8022822737693787,25,0.31410740315914154
1222,0,0.1484261006116867,0.3143610954284668,0.9158950448036194,0.8216696381568909,31,0.3140171438455582
296,0,0.14043906331062317,0.33104655146598816,0.9207044243812561,0.8124421834945679,30,0.31389189660549166
1313,2,0.1430862843990326,0.3253965675830841,0.9190284609794617,0.814927875995636,23,0.3138817220926285
1460,2,0.14357349276542664,0.32424527406692505,0.9187277555465698,0.8172374963760376,42,0.3138233542442322
1372,7,0.14247024059295654,0.32601338624954224,0.9192674160003662,0.8122389912605286,44,0.31355019211769103
791,0,0.1553221493959427,0.29863229393959045,0.9118680953979492,0.8303094506263733,35,0.313451486825943
1055,2,0.1309923380613327,0.35002461075782776,0.9258734583854675,0.802458643913269,41,0.31341729760169984
1090,1,0.14555464684963226,0.31889840960502625,0.9175685048103333,0.820139467716217,42,0.31324700117111204
1738,2,0.1596830040216446,0.28881049156188965,0.909443199634552,0.8361055850982666,37,0.3131439298391342
1918,2,0.158866286277771,0.2904820144176483,0.9098801612854004,0.8357454538345337,38,0.3131192773580551
1192,1,0.1580597162246704,0.29217639565467834,0.9103765487670898,0.8342407941818237,49,0.3131102591753006
226,0,0.15154612064361572,0.3059292137622833,0.9142740964889526,0.8266585469245911,38,0.31308331787586213
1741,1,0.12916453182697296,0.3532440662384033,0.9270985722541809,0.8007892370223999,31,0.3130767077207565
260,0,0.14620812237262726,0.3169719874858856,0.9172000885009766,0.8202034831047058,42,0.3129741072654724
661,4,0.14564955234527588,0.3180485665798187,0.9174169898033142,0.819553554058075,34,0.3129321366548538
639,2,0.14825238287448883,0.3124500811100006,0.9160597324371338,0.8214080333709717,32,0.3128714501857758
762,2,0.14385464787483215,0.3216681182384491,0.9187424778938293,0.8186649084091187,36,0.31281445920467377
539,2,0.13520003855228424,0.3399246633052826,0.9236541390419006,0.8083489537239075,36,0.31279695630073545
94,1,0.14035551249980927,0.32889172434806824,0.9205986261367798,0.8129822015762329,35,0.3127415120601654
885,0,0.12634232640266418,0.35844531655311584,0.9286615252494812,0.7954850792884827,42,0.31269883215427396
1444,9,0.13373570144176483,0.34281471371650696,0.9245452880859375,0.8065426349639893,36,0.31268852949142456
441,0,0.15230108797550201,0.3034481704235077,0.9137743711471558,0.8279005289077759,32,0.31264773607254026
1291,1,0.1603708267211914,0.2861970365047455,0.9089274406433105,0.8362367153167725,38,0.3125766009092331
1836,2,0.1681908518075943,0.269503116607666,0.9045315980911255,0.8457074761390686,40,0.3124892503023148
1114,4,0.13135452568531036,0.34722521901130676,0.9255704879760742,0.8039184808731079,53,0.3124100863933563
1665,2,0.14219161868095398,0.3240906000137329,0.9192112684249878,0.8129452466964722,29,0.31231579184532166
1113,1,0.1463058739900589,0.3153408169746399,0.9172086715698242,0.8196927309036255,52,0.3122554153203964
1039,2,0.1553681194782257,0.29602378606796265,0.9121500253677368,0.831331729888916,25,0.31216500997543334
275,1,0.14001740515232086,0.3284079134464264,0.9210032820701599,0.8147947788238525,30,0.31212103366851807
1143,0,0.1444980502128601,0.3188031017780304,0.918342113494873,0.8193732500076294,34,0.312065389752388
844,0,0.15392422676086426,0.2986113131046295,0.9128928184509277,0.830605149269104,37,0.3119406014680862
707,1,0.1442519575357437,0.31883272528648376,0.9184384942054749,0.8194646239280701,27,0.3118244707584381
370,0,0.13243478536605835,0.34349679946899414,0.9252075552940369,0.8063791990280151,34,0.31166242957115176
1700,1,0.14910508692264557,0.30792054533958435,0.9155296087265015,0.8255329728126526,26,0.3115123987197876
759,4,0.1474858522415161,0.31131798028945923,0.9166733622550964,0.8233896493911743,24,0.3114775061607361
1814,1,0.14422906935214996,0.317735880613327,0.9184963703155518,0.8198713064193726,30,0.3112473726272583
511,0,0.13577887415885925,0.3355487585067749,0.9232218265533447,0.8108358383178711,46,0.31123107075691225
207,0,0.13129158318042755,0.34495067596435547,0.9257140159606934,0.8056535720825195,42,0.31119551956653596
2040,1,0.13093745708465576,0.345417857170105,0.9259613752365112,0.8035308122634888,34,0.31105024814605714
1989,2,0.13157500326633453,0.3434329330921173,0.9255938529968262,0.8064629435539246,56,0.31073208451271056
1720,1,0.14504794776439667,0.31390640139579773,0.9179393649101257,0.8203026056289673,38,0.310207211971283
687,1,0.1152709424495697,0.3767109215259552,0.9349727034568787,0.784986674785614,44,0.31012913286685945
608,1,0.15225310623645782,0.29849299788475037,0.9137412905693054,0.8307496309280396,44,0.31012547612190244
884,3,0.15206947922706604,0.2983464300632477,0.9138820767402649,0.8308316469192505,44,0.3098544865846634
831,1,0.14210930466651917,0.31929415464401245,0.9194066524505615,0.8172237277030945,31,0.30981571674346925
964,2,0.15448546409606934,0.29311931133270264,0.9124437570571899,0.8328051567077637,41,0.30980074405670166
1063,0,0.13201530277729034,0.3400522768497467,0.9253297448158264,0.8064194321632385,42,0.3095084667205811
317,0,0.1446915715932846,0.31293776631355286,0.9181607365608215,0.8235276937484741,33,0.3093443810939789
188,7,0.1460544615983963,0.31005430221557617,0.9174500703811646,0.8241320848464966,29,0.3093366056680679
1612,2,0.12688302993774414,0.3504769504070282,0.9282156229019165,0.8001428246498108,38,0.3092999428510666
1695,0,0.1534150242805481,0.29420265555381775,0.9130093455314636,0.8303446173667908,49,0.3092154175043106
1567,1,0.1717940866947174,0.2550971210002899,0.9024126529693604,0.855611264705658,34,0.30910138189792635
1477,1,0.12432239949703217,0.3553438186645508,0.9298815727233887,0.7997242212295532,42,0.3090061515569687
1683,2,0.1428001970052719,0.31615540385246277,0.919270396232605,0.8205613493919373,32,0.3089508593082428
1897,1,0.12226508557796478,0.35927894711494446,0.930801272392273,0.7944304347038269,28,0.30882443189620973
462,0,0.145253524184227,0.310627281665802,0.9176813960075378,0.8228579163551331,40,0.3087990254163742
1044,1,0.15713585913181305,0.28498753905296326,0.9111056327819824,0.838366687297821,38,0.30851906538009644
263,7,0.13502752780914307,0.3314424753189087,0.9234994053840637,0.8104314208030701,39,0.30839882493019105
172,0,0.15439218282699585,0.2904926538467407,0.9126115441322327,0.8344548344612122,36,0.30837735533714294
378,7,0.12089450657367706,0.36127451062202454,0.9317423105239868,0.7963983416557312,44,0.30835753083229067
748,4,0.16352495551109314,0.2710381746292114,0.9071030020713806,0.8454259037971497,32,0.3083337426185608
1383,4,0.12669697403907776,0.3488406240940094,0.9284725189208984,0.8031207919120789,32,0.3082700341939926
903,1,0.1577046811580658,0.2832157611846924,0.9106509685516357,0.8397281169891357,32,0.3082474648952484
1446,0,0.14383238554000854,0.3123646676540375,0.9186577796936035,0.8202832341194153,38,0.3081489413976669
1251,2,0.16001832485198975,0.2780067026615143,0.9091150164604187,0.842363715171814,42,0.30811017453670503
1682,2,0.16079790890216827,0.2763553857803345,0.9088538289070129,0.8429638743400574,42,0.30809021890163424
664,1,0.1385224163532257,0.32289835810661316,0.9215243458747864,0.816954493522644,36,0.30781916081905364
594,2,0.12523391842842102,0.3509384095668793,0.9294782280921936,0.8021999597549438,42,0.3077553004026413
1685,1,0.1272716075181961,0.346254825592041,0.9282317161560059,0.804572582244873,28,0.30757584869861604
812,0,0.14487001299858093,0.30900442600250244,0.9180723428726196,0.8249691724777222,49,0.3075649917125702
2132,1,0.1454358696937561,0.30774587392807007,0.9178219437599182,0.8255681395530701,49,0.30752661228179934
1602,1,0.1382121741771698,0.3228890895843506,0.9218636751174927,0.8172248005867004,54,0.3074703514575958
550,2,0.1262284368276596,0.3482244908809662,0.9289262890815735,0.8038542866706848,34,0.3074480533599854
913,2,0.13327379524707794,0.3327336013317108,0.9245566129684448,0.8105499148368835,38,0.30718493461608887
1748,1,0.14878252148628235,0.2994872033596039,0.9157425165176392,0.8301205635070801,40,0.30695187151432035
1853,0,0.1499132663011551,0.29705506563186646,0.9150912761688232,0.8324884176254272,38,0.306931671500206
1553,2,0.15148575603961945,0.29341110587120056,0.91399747133255,0.8335604667663574,28,0.3067915618419647
1785,2,0.1366390883922577,0.3247116804122925,0.922799289226532,0.815904974937439,34,0.3067149996757507
100,2,0.15590700507164001,0.2830449640750885,0.9118366241455078,0.8388019800186157,36,0.30624582469463346
64,7,0.14776545763015747,0.3002254366874695,0.9163901805877686,0.829747200012207,37,0.30623915791511536
869,1,0.13050638139247894,0.33671697974205017,0.9264237284660339,0.8091927766799927,28,0.30622249841690063
477,2,0.1601017564535141,0.2736518085002899,0.9091413021087646,0.8435645699501038,29,0.30601353049278257
670,1,0.13530786335468292,0.32601818442344666,0.923222541809082,0.8133782148361206,28,0.30599470138549806
1357,1,0.1179460659623146,0.3626960217952728,0.9332965016365051,0.7924562692642212,36,0.30596442669630053
912,2,0.1322171837091446,0.332290917634964,0.9254467487335205,0.8128073811531067,34,0.3058179676532745
2074,1,0.12823905050754547,0.34038159251213074,0.9273709654808044,0.8079519867897034,28,0.3056927502155304
1411,2,0.1304892599582672,0.33555129170417786,0.9263221621513367,0.8109071850776672,39,0.3056326895952225
894,1,0.14218951761722565,0.31078004837036133,0.9197123050689697,0.8214502334594727,36,0.30560831129550936
1431,2,0.12437745183706284,0.34824860095977783,0.9299072623252869,0.80352383852005,28,0.30551102608442304
347,8,0.1478428840637207,0.29836276173591614,0.9161937832832336,0.8293640613555908,38,0.3054048866033554
1656,1,0.13043062388896942,0.3350207507610321,0.926255464553833,0.8102855086326599,27,0.30531545281410216
450,1,0.13584472239017487,0.32337650656700134,0.923259973526001,0.8177510499954224,36,0.30520697832107546
1057,1,0.14270029962062836,0.30882468819618225,0.9191615581512451,0.8231400847434998,44,0.305196487903595
1496,4,0.1319860816001892,0.3311707675457001,0.9255666732788086,0.8130356073379517,35,0.3050147980451584
278,2,0.14693523943424225,0.29925718903541565,0.9168601036071777,0.8287755846977234,48,0.3048778235912323
40,2,0.13545960187911987,0.32306012511253357,0.9235615730285645,0.8179951906204224,28,0.30463350713253023
1936,2,0.1346517652273178,0.32413390278816223,0.9238640666007996,0.8162059783935547,42,0.304332309961319
173,0,0.14352314174175262,0.30497777462005615,0.9189672470092773,0.8272937536239624,32,0.304115304350853
2075,2,0.16835685074329376,0.25238654017448425,0.9044631123542786,0.8567904233932495,48,0.304103809595108
1450,4,0.12309234589338303,0.3480548858642578,0.9306513071060181,0.8035298585891724,31,0.3040546581149101
1539,2,0.14640483260154724,0.2986789643764496,0.9170774221420288,0.8304897546768188,46,0.30403657257556915
985,2,0.1486843228340149,0.29377543926239014,0.9157545566558838,0.8333364725112915,36,0.3039965867996216
1327,1,0.1678566187620163,0.2520451843738556,0.9049764275550842,0.8573400974273682,22,0.30338156819343565
1716,1,0.11552505940198898,0.3625143766403198,0.9348721504211426,0.7957438230514526,32,0.30329503268003466
631,2,0.14545796811580658,0.29888293147087097,0.9177120923995972,0.8304722309112549,34,0.30312822461128236
493,1,0.1454392373561859,0.29879769682884216,0.9175736308097839,0.829505205154419,36,0.3030807226896286
566,1,0.14817184209823608,0.29281285405158997,0.9160383939743042,0.8338490724563599,41,0.30297442972660066
1296,1,0.1412774622440338,0.30728673934936523,0.9199756979942322,0.8241168856620789,53,0.3029232621192932
1947,1,0.13508737087249756,0.32027408480644226,0.9237290620803833,0.8184584379196167,36,0.3028515070676804
1666,1,0.1477309614419937,0.29303959012031555,0.9163716435432434,0.8339299559593201,26,0.3026135921478271
698,2,0.16772861778736115,0.2506440579891205,0.9052125811576843,0.8577197194099426,24,0.302529388666153
1295,6,0.1480848640203476,0.2920915186405182,0.9160381555557251,0.8334981203079224,34,0.30252680778503416
1757,2,0.14939191937446594,0.2890935242176056,0.9155091047286987,0.8360203504562378,36,0.3023877710103989
1351,2,0.140954852104187,0.3069128096103668,0.9202601313591003,0.8261160850524902,28,0.3023852437734604
1027,7,0.16976195573806763,0.24593956768512726,0.903502881526947,0.8588073253631592,36,0.30238145142793654
150,2,0.13635289669036865,0.31652382016181946,0.9228072166442871,0.8190805315971375,32,0.30233408510684967
1085,2,0.12334835529327393,0.3436519205570221,0.9304295182228088,0.8052311539649963,47,0.3021313637495041
797,1,0.13861975073814392,0.3110494911670685,0.9213503003120422,0.8220974802970886,34,0.3020094662904739
192,2,0.1413791924715042,0.3046302795410156,0.9200484752655029,0.8273168802261353,31,0.30168948471546175
725,7,0.14000055193901062,0.30712148547172546,0.9209964275360107,0.8258655667304993,36,0.3014616519212723
1965,2,0.1290198117494583,0.3302215039730072,0.9272432327270508,0.8140624165534973,26,0.3014062404632568
121,9,0.12217774242162704,0.3446049392223358,0.9308911561965942,0.8028596043586731,40,0.30139109641313555
1354,1,0.14874398708343506,0.2883988916873932,0.9156721830368042,0.8363537788391113,40,0.3013762146234512
1202,1,0.14741100370883942,0.29084187746047974,0.9167162179946899,0.8349668979644775,28,0.3011603206396103
521,0,0.14418157935142517,0.29762187600135803,0.9184257984161377,0.8310515880584717,31,0.3011499375104904
101,1,0.14612209796905518,0.2931499183177948,0.9172922372817993,0.8341580033302307,32,0.3009678333997726
414,0,0.1507956087589264,0.2831629812717438,0.9144871830940247,0.8394121527671814,43,0.3009283810853958
587,1,0.14127959311008453,0.30322423577308655,0.9201949238777161,0.8280103206634521,30,0.3008722186088562
1004,2,0.13818976283073425,0.30932918190956116,0.9219105243682861,0.8244918584823608,45,0.30066330134868624
1175,1,0.15286073088645935,0.27828076481819153,0.9134098887443542,0.8426575660705566,38,0.30066012442111967
1402,1,0.11979140341281891,0.34815046191215515,0.9321660995483398,0.8007754683494568,26,0.3006500244140625
524,0,0.1480933129787445,0.2881854772567749,0.9160706400871277,0.8369979858398438,24,0.30057898759841917
22,9,0.1336032748222351,0.3187095820903778,0.924371600151062,0.8175485730171204,38,0.30052090585231783
901,8,0.1438441127538681,0.29695042967796326,0.918372392654419,0.8304999470710754,33,0.30048208832740786
1403,0,0.14589865505695343,0.2923135459423065,0.9174570441246033,0.8342515826225281,35,0.30030972361564634
996,1,0.1257101595401764,0.3349195718765259,0.9290907979011536,0.8111042976379395,28,0.300260865688324
899,1,0.1291370689868927,0.32760709524154663,0.9270958304405212,0.8143612146377563,26,0.3002310335636139
482,7,0.1497134119272232,0.28371021151542664,0.9151384234428406,0.8394402265548706,42,0.30005467534065244
976,2,0.13894784450531006,0.30640801787376404,0.9215699434280396,0.8265429735183716,42,0.2999948590993881
1832,2,0.15034960210323334,0.28209900856018066,0.9148740768432617,0.8405537605285645,45,0.2999116986989975
246,2,0.13980959355831146,0.3041643798351288,0.9210452437400818,0.8284469246864319,41,0.29978725910186765
1513,2,0.11822256445884705,0.34977030754089355,0.9332600831985474,0.8027216196060181,26,0.2997817099094391
1121,1,0.11702045798301697,0.3517909049987793,0.9339988827705383,0.8018218278884888,38,0.2995160222053528
928,2,0.1343194842338562,0.3142939805984497,0.9240617156028748,0.8228771090507507,44,0.29906030297279357
882,8,0.12610411643981934,0.33148396015167236,0.928834080696106,0.8132376670837402,40,0.2989626884460449
1003,2,0.13449254631996155,0.3137359023094177,0.9240732192993164,0.8220697641372681,20,0.29895317554473877
1721,2,0.12881268560886383,0.3257085382938385,0.9272433519363403,0.8163838386535645,34,0.29894261956214907
700,2,0.13457994163036346,0.3133963346481323,0.9237897396087646,0.8223165273666382,36,0.29889913499355314
1569,1,0.16210974752902985,0.2551577389240265,0.9080936908721924,0.8544468879699707,22,0.29887924790382386
1688,8,0.12535905838012695,0.3326050639152527,0.9290950894355774,0.809272825717926,28,0.29875208139419557
1742,0,0.11458547413349152,0.3553434908390045,0.9354223012924194,0.7997781038284302,46,0.29871498942375185
1968,1,0.13335879147052765,0.3155144155025482,0.9246807098388672,0.8211013078689575,38,0.29864792823791503
1173,1,0.13508988916873932,0.31171417236328125,0.9234470725059509,0.8223785161972046,28,0.29860226809978485
935,2,0.1302110105752945,0.3219294250011444,0.9265140295028687,0.8178099393844604,30,0.29852432012557983
1399,2,0.1335839033126831,0.3146514594554901,0.9244674444198608,0.8201075792312622,29,0.29846288859844206
1805,2,0.1388239562511444,0.303316205739975,0.9215067625045776,0.8279954791069031,40,0.2983313828706741
743,4,0.14047446846961975,0.2994050681591034,0.9207216501235962,0.8303362131118774,25,0.29810483753681183
1564,0,0.12374623119831085,0.33447158336639404,0.9302268028259277,0.8114292621612549,35,0.2979593425989151
1722,2,0.126340851187706,0.32861533761024475,0.9285897612571716,0.8149303197860718,44,0.2977895438671112
2097,2,0.13875870406627655,0.30167874693870544,0.9216198325157166,0.8288874626159668,24,0.2974360942840576
1827,2,0.14578582346439362,0.286737322807312,0.9172950983047485,0.8373749256134033,39,0.29742497503757476
880,7,0.16701030731201172,0.241785928606987,0.905179500579834,0.8628256320953369,28,0.29738532155752184
2009,1,0.1268945038318634,0.32659435272216797,0.9282870292663574,0.8158803582191467,28,0.29736297726631167
1958,2,0.11999467015266418,0.34085890650749207,0.9322647452354431,0.808099091053009,44,0.29719764888286593
1924,2,0.14994031190872192,0.2775064706802368,0.9150261878967285,0.8424044847488403,32,0.2971909284591675
1784,2,0.1499384343624115,0.2775404751300812,0.9152930974960327,0.8424305319786072,26,0.2971793621778488
196,2,0.13440164923667908,0.31003883481025696,0.9241245985031128,0.82421875,36,0.29700860679149627
285,0,0.13920655846595764,0.29977816343307495,0.9212738871574402,0.8302717804908752,45,0.2969682514667511
1212,2,0.1276552528142929,0.32387930154800415,0.9278892278671265,0.8164693713188171,42,0.2968059808015823
1696,0,0.14520934224128723,0.2865329086780548,0.9176794290542603,0.8368901014328003,33,0.2967078536748886
1920,1,0.13010458648204803,0.3183322250843048,0.9263099431991577,0.8204097747802734,52,0.2966397047042847
1870,1,0.13564124703407288,0.30647215247154236,0.9234201312065125,0.8261138200759888,30,0.2965353101491928
732,1,0.13006451725959778,0.3179456293582916,0.9263659119606018,0.8189393281936646,42,0.2964007407426834
1262,0,0.14029015600681305,0.2962116301059723,0.9206528067588806,0.8323452472686768,38,0.29633069038391113
1315,2,0.13051387667655945,0.31682488322257996,0.9262215495109558,0.8204103708267212,30,0.29630416333675386
18,0,0.14335434138774872,0.28944432735443115,0.9188374280929565,0.8361868858337402,35,0.29619276225566865
1068,0,0.1455986350774765,0.2838544547557831,0.9176599979400635,0.8380376696586609,26,0.29575986266136167
823,0,0.13278254866600037,0.3109019100666046,0.9250233769416809,0.8236531615257263,30,0.2957311660051346
376,4,0.13775083422660828,0.3002917468547821,0.9219194650650024,0.8270032405853271,32,0.2957047611474991
1380,0,0.13892745971679688,0.2965163290500641,0.9214246869087219,0.8318759202957153,42,0.2950431555509567
1945,1,0.139001727104187,0.29633817076683044,0.921462893486023,0.8317844271659851,32,0.29502452313899996
875,6,0.14708681404590607,0.27896520495414734,0.9167753458023071,0.8421674966812134,38,0.294891881942749
1280,2,0.1361008882522583,0.30217352509498596,0.9231086373329163,0.8286581635475159,34,0.29487678706645964
115,2,0.12118849903345108,0.3333539068698883,0.9316470623016357,0.812038779258728,48,0.29470074623823167
1435,4,0.14797401428222656,0.27639928460121155,0.9161809086799622,0.8433250188827515,40,0.2945555657148361
299,1,0.13079218566417694,0.3126724362373352,0.9260197281837463,0.8203846216201782,48,0.2945264309644699
1648,2,0.1391706019639969,0.2949363589286804,0.921310544013977,0.8325982093811035,42,0.2945077270269394
488,2,0.1265261024236679,0.3216400146484375,0.9286348819732666,0.8172862529754639,32,0.29448262155056
1458,2,0.16199196875095367,0.24626296758651733,0.908087432384491,0.8595443367958069,24,0.29431470930576326
1471,2,0.1405622959136963,0.2913786470890045,0.9205764532089233,0.8348610997200012,35,0.2941939741373062
1129,2,0.12544140219688416,0.32321038842201233,0.9290919303894043,0.8167446851730347,24,0.2941374033689499
1359,1,0.1350984126329422,0.3026771545410156,0.9235885739326477,0.8286283016204834,38,0.2940781325101852
1969,0,0.14090938866138458,0.2898218333721161,0.9202409386634827,0.83552485704422,36,0.29379621148109436
448,0,0.11927179992198944,0.3351151645183563,0.932662844657898,0.8111972808837891,40,0.2935630977153778
1153,2,0.13246884942054749,0.30707797408103943,0.9252491593360901,0.8259220123291016,32,0.29348292052745817
1059,4,0.13966186344623566,0.29181909561157227,0.9209840297698975,0.8345053195953369,39,0.29347300827503203
1249,1,0.1179724931716919,0.33754315972328186,0.9334844946861267,0.8096943497657776,24,0.29339562356472015
1388,1,0.13882698118686676,0.2930183410644531,0.9214074015617371,0.8327815532684326,26,0.2931954115629196
425,0,0.13385917246341705,0.30347001552581787,0.9241703748703003,0.824919581413269,32,0.29317714273929596
71,0,0.13755857944488525,0.2954290211200714,0.9222195148468018,0.8324540853500366,34,0.2930511385202408
1849,1,0.14083659648895264,0.2884591519832611,0.9203369617462158,0.8364340662956238,41,0.29303247630596163
8,8,0.13717757165431976,0.29614078998565674,0.9226263165473938,0.8324213624000549,32,0.29298533499240875
2045,0,0.1431695818901062,0.2821103632450104,0.9189350008964539,0.8399021625518799,44,0.292331263422966
9,2,0.14220766723155975,0.2839697599411011,0.9195389747619629,0.8389139175415039,43,0.292238649725914
1390,2,0.14461153745651245,0.2782857120037079,0.9182258248329163,0.8425225615501404,38,0.29193181097507476
262,2,0.14632965624332428,0.2744762897491455,0.917005717754364,0.8447299003601074,22,0.2918672293424606
2080,1,0.11862637102603912,0.33279961347579956,0.9331330060958862,0.8114780783653259,33,0.2917128771543503
1590,1,0.11264478415250778,0.3452003300189972,0.9364510774612427,0.8043885231018066,30,0.29159984141588213
779,1,0.1527591496706009,0.2590348422527313,0.913486659526825,0.8522038459777832,33,0.29092790484428405
1344,7,0.12281233817338943,0.3221376836299896,0.9306967258453369,0.8182714581489563,37,0.29081150740385053
110,2,0.15050733089447021,0.2632386386394501,0.9147754311561584,0.8505498170852661,34,0.2906491070985794
1097,0,0.13454942405223846,0.2965529263019562,0.923983633518219,0.8318079113960266,34,0.29042752385139464
1908,0,0.14308007061481476,0.2784130573272705,0.9189042448997498,0.8420071005821228,50,0.290396174788475
1861,0,0.1342674344778061,0.2969973087310791,0.9238441586494446,0.8288998007774353,35,0.2903816729784012
161,2,0.13207517564296722,0.30132243037223816,0.9252475500106812,0.8280272483825684,44,0.2902116358280182
1366,0,0.14069798588752747,0.2828879654407501,0.9204677939414978,0.8388067483901978,38,0.29009518921375277
782,2,0.14016391336917877,0.28395596146583557,0.9207363724708557,0.8393821716308594,25,0.290068256855011
630,1,0.13565433025360107,0.29346293210983276,0.9232357740402222,0.8335909247398376,32,0.29006221890449524
840,1,0.1355690211057663,0.293597012758255,0.9234051704406738,0.833457887172699,50,0.2900270104408264
129,1,0.13891427218914032,0.28598466515541077,0.921125590801239,0.8361451625823975,40,0.2897940456867218
1341,1,0.11868629604578018,0.3282874524593353,0.9330458045005798,0.814791202545166,34,0.28952544182538986
564,0,0.146549791097641,0.26916465163230896,0.9169124960899353,0.8469517827033997,35,0.28944086730480195
2116,0,0.14248061180114746,0.27721893787384033,0.919340968132019,0.8426816463470459,46,0.28915598392486574
634,1,0.12210597842931747,0.3200671970844269,0.931003749370575,0.8194214105606079,44,0.2890392020344734
1060,1,0.11166063696146011,0.34189414978027344,0.9371362924575806,0.8072890043258667,46,0.28889408260583876
1583,1,0.12175321578979492,0.32020238041877747,0.9313260316848755,0.8185086846351624,36,0.2887218028306961
1119,1,0.15839335322380066,0.24232196807861328,0.9100633263587952,0.861296534538269,26,0.2885480046272278
1578,4,0.14739808440208435,0.26501283049583435,0.9164451360702515,0.8495659828186035,46,0.28825998604297637
1492,1,0.12419375032186508,0.3139188587665558,0.9298057556152344,0.8219453692436218,36,0.28817260414361956
1196,2,0.1367880254983902,0.2872236669063568,0.9225136637687683,0.8375595808029175,32,0.2881484925746918
2069,0,0.13875432312488556,0.28287920355796814,0.9211341142654419,0.8378614783287048,36,0.28808051347732544
1603,0,0.15240418910980225,0.2539599537849426,0.9135726094245911,0.8548977971076965,40,0.28802690505981443
925,2,0.10625673830509186,0.3513738214969635,0.9401377439498901,0.8008524775505066,32,0.2879298746585846
2023,8,0.13042137026786804,0.3000287115573883,0.9264184236526489,0.829913318157196,37,0.2877938836812973
548,1,0.10887471586465836,0.34507831931114197,0.9386224746704102,0.8033058643341064,45,0.28755162805318835
1934,2,0.1278180330991745,0.30501410365104675,0.9277956485748291,0.8270343542098999,24,0.28754552006721495
1997,0,0.12084764987230301,0.3196101188659668,0.9317508339881897,0.8155231475830078,35,0.2874776259064674
768,0,0.13040313124656677,0.2993294894695282,0.9263331294059753,0.8305513858795166,48,0.28743456304073334
1531,7,0.1157623752951622,0.3299036920070648,0.9347366690635681,0.8138208389282227,27,0.2872405543923378
1678,0,0.10650939494371414,0.3494395315647125,0.9400772452354431,0.8028548955917358,28,0.2872214362025261
1006,1,0.15375013649463654,0.24932821094989777,0.9128576517105103,0.8584520220756531,37,0.28712847679853437
1996,0,0.1181410551071167,0.32418927550315857,0.933310329914093,0.8173296451568604,40,0.2869046598672867
1394,8,0.10859471559524536,0.3442264795303345,0.9388236999511719,0.8057639598846436,42,0.2868255853652954
805,1,0.13889968395233154,0.279903769493103,0.9213456511497498,0.8412858247756958,39,0.28671700358390806
1191,7,0.13238942623138428,0.29363778233528137,0.9250297546386719,0.8338900804519653,30,0.2867053419351578
1611,8,0.15859706699848175,0.23807553946971893,0.9099909067153931,0.8642154335975647,32,0.2866357460618019
1448,0,0.15490493178367615,0.24580466747283936,0.9123451709747314,0.8602430820465088,35,0.2865727484226227
1803,2,0.14777593314647675,0.26070162653923035,0.9161030650138855,0.8511356115341187,36,0.2865164399147034
1649,2,0.13486023247241974,0.28806525468826294,0.9238048791885376,0.8366101980209351,41,0.28651237189769746
210,8,0.1296502947807312,0.2990722358226776,0.926822304725647,0.8304978609085083,29,0.2865041822195053
1595,2,0.1208924874663353,0.31731829047203064,0.9316805005073547,0.8200631737709045,40,0.2863835826516151
1110,2,0.11692134290933609,0.32559236884117126,0.9340440034866333,0.8155592083930969,42,0.2863131269812584
1823,1,0.11745689809322357,0.3230987787246704,0.9338052868843079,0.8169712424278259,38,0.285625758767128
1397,1,0.15021048486232758,0.2529124915599823,0.9147707223892212,0.8554583787918091,26,0.2851896584033966
1542,7,0.1229466050863266,0.3103730380535126,0.9305429458618164,0.8251423239707947,35,0.2850788295269012
1697,2,0.1101853996515274,0.3372950553894043,0.9378221035003662,0.808974027633667,30,0.28505071699619294
91,0,0.15373697876930237,0.2451290339231491,0.9126946926116943,0.859435498714447,29,0.2850320264697075
1445,2,0.12977567315101624,0.2954559028148651,0.9267138242721558,0.8326224684715271,30,0.2848322421312332
1883,0,0.13532252609729767,0.2836770713329315,0.9234954714775085,0.8395195603370667,43,0.28481151461601256
911,0,0.12326069176197052,0.30909404158592224,0.9305019974708557,0.8247446417808533,39,0.28475751280784606
1719,4,0.1429530680179596,0.26729875802993774,0.919018566608429,0.8475652933120728,32,0.28470059037208556
2072,1,0.14647968113422394,0.25944066047668457,0.9169263243675232,0.8514566421508789,42,0.2845073789358139
1715,0,0.12878578901290894,0.2963930666446686,0.9272849559783936,0.8321703672409058,38,0.28425382673740385
1221,0,0.12860289216041565,0.29654815793037415,0.9274623394012451,0.8315856456756592,38,0.2841307371854782
1600,9,0.12624263763427734,0.30114805698394775,0.9287024140357971,0.8291335105895996,38,0.2839464247226715
460,1,0.15765640139579773,0.23427839577198029,0.9106032848358154,0.8668613433837891,22,0.2837352707982063
1032,0,0.11654654145240784,0.3208455741405487,0.9343550801277161,0.8184000849723816,53,0.2835338205099106
1349,2,0.1054653599858284,0.34410831332206726,0.9405883550643921,0.8050534725189209,45,0.28346068114042283
527,1,0.13376425206661224,0.28417015075683594,0.9241254925727844,0.8371773958206177,30,0.28343677818775176
2052,0,0.1246148869395256,0.30334100127220154,0.9296172261238098,0.8280325531959534,30,0.2833236649632454
